0;2000;0.0200;9.7300;1.1700;-0.0625;0.0625;0.0000;19.7500;-29.6875;4.5000;0.0200;-0.2300;0.0500;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0200;9.7300;1.1700;0.1250;0.0000;0.0000;20.1875;-29.6875;3.5625;0.0000;-0.2100;0.0700;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0200;9.7300;1.1700;0.0625;0.0625;0.1250;19.7500;-29.6875;4.5000;0.0200;-0.2100;0.0800;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0200;9.7300;1.1700;-0.1250;0.0625;0.0625;19.0000;-29.3750;3.5625;0.0200;-0.2000;0.0700;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0200;9.7300;1.1700;-0.1250;0.0000;0.0625;19.0000;-29.3750;4.8750;0.0200;-0.2200;0.0500;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0200;9.7300;1.1700;0.0625;0.0000;0.1250;19.3750;-28.5625;3.5625;0.0400;-0.2200;0.0700;249.1875;-83.0625;0.1250;6966;6201;8927;10088;
0;2000;0.0300;9.7200;1.2500;-0.1250;-0.1250;-0.1875;55.5000;-27.8750;17.8750;-0.0100;-0.1800;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;-0.0625;0.1875;-0.0625;56.5625;-27.8750;18.7500;0.0000;-0.1900;0.0100;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0000;-0.0625;-0.1250;55.8750;-27.8750;18.3750;0.0000;-0.2000;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0625;0.0625;0.0000;55.8750;-27.1875;18.3750;0.0000;-0.2000;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;-0.1875;-0.0625;0.0625;55.8750;-27.5625;18.0000;0.0200;-0.1900;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;-0.2500;0.3125;0.0000;55.5000;-27.5625;18.3750;0.0400;-0.2400;0.0600;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0625;-0.0625;-0.1250;55.5000;-27.1875;19.2500;0.0100;-0.2000;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;-0.0625;0.0625;0.0625;55.8750;-27.5625;18.7500;-0.0200;-0.2100;-0.0300;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0625;0.0000;0.0000;54.7500;-27.1875;19.2500;0.0000;-0.2000;0.0000;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0625;0.1250;0.1250;55.5000;-27.5625;18.7500;0.0000;-0.2200;-0.0200;359.9375;-82.6250;0.1875;12302;10821;-43;2;
0;2000;0.0300;9.7200;1.2500;0.0625;-0.0625;0.0625;55.5000;-27.5625;18.7500;0.0000;-0.1900;0.0100;359.9375;-82.6250;0.1875;12302;10821;-43;2;
